*Intra   
#level node node weight
3 ZNF420 ATM 1
3 NR2E1 ATN1 1
3 VDAC1 ATP1A2 1
3 VDAC1 ATP1B3 1
3 CAMK2A ATP2A1 1
3 CAMK2A ATP2A2 1
3 CAMK2A ATP2A3 1
3 ATP6V1G2 ATP6AP1 1
3 ATP6V1G2 ATP6V0A1 1
3 ATP6V1G2 ATP6V0A2 1
3 ATP6V1G2 ATP6V0A4 1
3 ATP6V1G2 ATP6V0B 1
3 ATP6V1G2 ATP6V0C 1
3 ATP6V1G2 ATP6V0D1 1
3 ATP6V1G2 ATP6V0D2 1
3 ATP6V1G2 ATP6V0E1 1
3 ATP6V1G2 ATP6V0E2 1
3 ATP6V1G2 ATP6V1A 1
3 VDAC1 ATP6V1A 1
3 ATP6V1G2 ATP6V1B1 1
3 ATP6V1G2 ATP6V1B2 1
3 ATP6V1G2 ATP6V1C1 1
3 ATP6V1G2 ATP6V1C2 1
3 ATP6V1G2 ATP6V1D 1
3 ATP6V1G2 ATP6V1E1 1
3 ATP6V1G2 ATP6V1E2 1
3 ATP6V1G2 ATP6V1F 1
3 ATP6V1H ATP6V1G2 1
3 DEPDC5 ATP6V1G2 1
3 EGFR ATP6V1G2 1
3 FLCN ATP6V1G2 1
3 FNIP1 ATP6V1G2 1
3 FNIP2 ATP6V1G2 1
3 ITFG2 ATP6V1G2 1
3 KPTN ATP6V1G2 1
3 MIOS ATP6V1G2 1
3 MLST8 ATP6V1G2 1
3 MTOR ATP6V1G2 1
3 NPRL2 ATP6V1G2 1
3 NPRL3 ATP6V1G2 1
3 RHEB ATP6V1G2 1
3 RPTOR ATP6V1G2 1
3 RRAGA ATP6V1G2 1
3 RRAGB ATP6V1G2 1
3 RRAGC ATP6V1G2 1
3 RRAGD ATP6V1G2 1
3 SEC13 ATP6V1G2 1
3 SEH1L ATP6V1G2 1
3 SESN1 ATP6V1G2 1
3 SESN2 ATP6V1G2 1
3 SH3BP4 ATP6V1G2 1
3 SLC38A9 ATP6V1G2 1
3 TCIRG1 ATP6V1G2 1
3 WDR24 ATP6V1G2 1
3 WDR59 ATP6V1G2 1
3 REL ATXN1 1
3 CDC42BPB AURKA 1
3 CDC20 AURKB 1
3 CCK AVPR1A 1
3 CCK AVPR2 1
3 MYC AXIN1 1
3 TEAD1 AXIN1 1
3 TEAD1 AXIN2 1
3 PRTN3 AZU1 1
3 IL2RB B2M 1
3 BCAN B3GAT2 1
3 BGN B3GAT2 1
3 CSPG4 B3GAT2 1
3 CSPG5 B3GAT2 1
3 DCN B3GAT2 1
3 GPC1 B3GAT2 1
3 GPC2 B3GAT2 1
3 GPC3 B3GAT2 1
3 GPC4 B3GAT2 1
3 GPC5 B3GAT2 1
3 GPC6 B3GAT2 1
3 HSPG2 B3GAT2 1
3 NCAN B3GAT2 1
3 SDC1 B3GAT2 1
3 SDC2 B3GAT2 1
3 SDC3 B3GAT2 1
3 SDC4 B3GAT2 1
3 VCAN B3GAT2 1
3 CDC20 B9D2 1
3 BCL2L1 BAD 1
3 PPP3R2 BAD 1
3 BCL2L1 BAG1 1
3 BCL2L1 BAG3 1
3 BCL2L1 BAG4 1
3 BCL2L1 BAK1 1
3 MYC BAK1 1
3 REL BAK1 1
3 RELA BAK1 1
3 VDAC1 BAK1 1
3 BMP6 BAMBI 1
3 BMP8B BAMBI 1
3 FZD10 BAMBI 1
3 FZD3 BAMBI 1
3 REL BARHL2 1
3 HLF BATF 1
3 MYC BATF 1
3 TNIP2 BATF 1
3 HLF BATF3 1
3 BCL2L1 BAX 1
3 MAPK11 BAX 1
3 MYC BAX 1
3 RELA BAX 1
3 VDAC1 BAX 1
3 BCL2L1 BBC3 1
3 CLUAP1 BBS1 1
3 CLUAP1 BBS2 1
3 CLUAP1 BBS7 1
3 CLUAP1 BBS9 1
3 VDAC1 BCAP29 1
3 BCL2L1 BCAP31 1
3 LMAN1 BCAP31 1
3 MICA BCAP31 1
3 RAET1G BCAP31 1
3 VDAC1 BCAP31 1
3 DCC BCAR1 1
3 GNAI1 BCAR1 1
3 PTK2B BCAR1 1
3 CPSF1 BCAS2 1
3 MYC BCAS3 1
3 CAMK2A BCL10 1
3 MAPK11 BCL10 1
3 RELA BCL10 1
3 ID1 BCL11A 1
3 PRRX1 BCL11A 1
3 BCL2L1 BCL2 1
3 MAPK11 BCL2 1
3 MYC BCL2 1
3 REL BCL2 1
3 RELA BCL2 1
3 VDAC1 BCL2 1
3 BCL2L1 BCL2A1 1
3 MYC BCL2A1 1
3 REL BCL2A1 1
3 RELA BCL2A1 1
3 BCL2L10 BCL2L1 1
3 BCL2L11 BCL2L1 1
3 BCL2L2 BCL2L1 1
3 BCL6 BCL2L1 1
3 BECN1 BCL2L1 1
3 BID BCL2L1 1
3 BIK BCL2L1 1
3 BMF BCL2L1 1
3 BNIP3 BCL2L1 1
3 BNIP3L BCL2L1 1
3 BOK BCL2L1 1
3 CALR BCL2L1 1
3 CALR3 BCL2L1 1
3 CASP9 BCL2L1 1
3 CDK4 BCL2L1 1
3 CEBPB BCL2L1 1
3 CFLAR BCL2L1 1
3 CLU BCL2L1 1
3 CPT2 BCL2L1 1
3 CREB3 BCL2L1 1
3 CRYAA BCL2L1 1
3 CRYAB BCL2L1 1
3 CTSB BCL2L1 1
3 CTSC BCL2L1 1
3 CTSD BCL2L1 1
3 CTSF BCL2L1 1
3 CTSH BCL2L1 1
3 CTSK BCL2L1 1
3 CTSO BCL2L1 1
3 CTSS BCL2L1 1
3 CTSW BCL2L1 1
3 CTSZ BCL2L1 1
3 CUL1 BCL2L1 1
3 CYCS BCL2L1 1
3 DDIT3 BCL2L1 1
3 DIABLO BCL2L1 1
3 DNAJA1 BCL2L1 1
3 DNM1L BCL2L1 1
3 EP300 BCL2L1 1
3 FAIM2 BCL2L1 1
3 FKBP8 BCL2L1 1
3 GRINA BCL2L1 1
3 GSK3A BCL2L1 1
3 GSK3B BCL2L1 1
3 HRAS BCL2L1 1
3 HSP90AB1 BCL2L1 1
3 HSP90B1 BCL2L1 1
3 HSPD1 BCL2L1 1
3 ITPR3 BCL2L1 1
3 LARP1 BCL2L1 1
3 MAPK1 BCL2L1 1
3 MAPK10 BCL2L1 1
3 MAPK3 BCL2L1 1
3 MAPK8 BCL2L1 1
3 MAPK9 BCL2L1 1
3 MCL1 BCL2L1 1
3 MOAP1 BCL2L1 1
3 MTNR1B BCL2L1 1
3 MTOR BCL2L1 1
3 MYC BCL2L1 1
3 NFKB1 BCL2L1 1
3 NFKB2 BCL2L1 1
3 NLRP1 BCL2L1 1
3 NOL3 BCL2L1 1
3 PARK7 BCL2L1 1
3 PAX3 BCL2L1 1
3 PGAM5 BCL2L1 1
3 PGR BCL2L1 1
3 PIN1 BCL2L1 1
3 PINK1 BCL2L1 1
3 PLK3 BCL2L1 1
3 PMAIP1 BCL2L1 1
3 PPP1CA BCL2L1 1
3 PPP1CC BCL2L1 1
3 PPP2CA BCL2L1 1
3 PPP2CB BCL2L1 1
3 PPP2R1A BCL2L1 1
3 PRKACA BCL2L1 1
3 PRKAR1A BCL2L1 1
3 PRKAR1B BCL2L1 1
3 PRKAR2B BCL2L1 1
3 PRNP BCL2L1 1
3 PSEN1 BCL2L1 1
3 PSEN2 BCL2L1 1
3 PTN BCL2L1 1
3 RAD9A BCL2L1 1
3 RAF1 BCL2L1 1
3 REL BCL2L1 1
3 RELA BCL2L1 1
3 RELB BCL2L1 1
3 RXRA BCL2L1 1
3 SH3GLB1 BCL2L1 1
3 SIVA1 BCL2L1 1
3 STAT1 BCL2L1 1
3 STAT2 BCL2L1 1
3 STAT3 BCL2L1 1
3 STAT4 BCL2L1 1
3 STAT5A BCL2L1 1
3 STAT5B BCL2L1 1
3 STAT6 BCL2L1 1
3 TMBIM1 BCL2L1 1
3 TMBIM4 BCL2L1 1
3 TMBIM6 BCL2L1 1
3 TNFRSF1B BCL2L1 1
3 TP53 BCL2L1 1
3 TP63 BCL2L1 1
3 TP73 BCL2L1 1
3 TPT1 BCL2L1 1
3 VDAC1 BCL2L1 1
3 VDAC2 BCL2L1 1
3 YWHAZ BCL2L1 1
3 MYC BCL2L10 1
3 RELA BCL2L10 1
3 MYC BCL2L11 1
3 MYC BCL2L2 1
3 RELA BCL2L2 1
3 CEACAM5 BCL3 1
3 LIME1 BCL3 1
3 RELA BCL3 1
3 CCL11 BCL6 1
3 CCL24 BCL6 1
3 CEACAM5 BCLAF1 1
3 TWF1 BCLAF1 1
3 MYC BCR 1
3 GNAI1 BDKRB1 1
3 GNAI1 BDKRB2 1
3 IRGM BECN1 1
3 KRT18 BECN1 1
3 F8 BET1 1
3 LMAN1 BET1 1
3 FGFR2 BEX1 1
3 LMO2 BEX1 1
3 MEOX2 BEX1 1
3 NGF BEX1 1
3 NGFR BEX1 1
3 OMP BEX1 1
3 PAX2 BEX1 1
3 PROP1 BEX1 1
3 PTEN BEX1 1
3 RIPK2 BEX1 1
3 SMAD4 BEX1 1
3 TRAF6 BEX1 1
3 NACA BGLAP 1
3 ID1 BHLHE40 1
3 BHMT2 BHMT 1
3 EXD1 BICD1 1
3 GALNT2 BICD1 1
3 EXD1 BICD2 1
3 MYC BIN1 1
3 CLIP3 BIRC2 1
3 REL BIRC2 1
3 RELA BIRC2 1
3 TEAD1 BIRC2 1
3 TMEM9B BIRC2 1
3 CLIP3 BIRC3 1
3 REL BIRC3 1
3 RELA BIRC3 1
3 CDC20 BIRC5 1
3 RELA BIRC5 1
3 TEAD1 BIRC5 1
3 RELA BIRC7 1
3 GNAI1 BLK 1
3 MAPK11 BLK 1
3 PTK2B BLK 1
3 REL BLNK 1
3 HIST2H2AA3 BMI1 1
3 MAPK11 BMI1 1
3 LAMC2 BMP1 1
3 BMP8B BMP4 1
3 BMPER BMP6 1
3 BMPR1A BMP6 1
3 BMPR1B BMP6 1
3 BMPR2 BMP6 1
3 CEBPD BMP6 1
3 CHRD BMP6 1
3 CHRDL2 BMP6 1
3 CTCF BMP6 1
3 EGR1 BMP6 1
3 EP300 BMP6 1
3 GREM1 BMP6 1
3 GREM2 BMP6 1
3 NBL1 BMP6 1
3 NOG BMP6 1
3 SMAD1 BMP6 1
3 SMAD5 BMP6 1
3 SOSTDC1 BMP6 1
3 TGFBR1 BMP6 1
3 TGFBR2 BMP6 1
3 MYC BMP7 1
3 PDCD10 BMP7 1
3 BMPR1A BMP8B 1
3 BMPR1B BMP8B 1
3 BMPR2 BMP8B 1
3 CHRD BMP8B 1
3 FYN BMP8B 1
3 GREM1 BMP8B 1
3 GREM2 BMP8B 1
3 NBL1 BMP8B 1
3 NOG BMP8B 1
3 PRKAA1 BMP8B 1
3 PRKAA2 BMP8B 1
3 PRKAB1 BMP8B 1
3 PRKAB2 BMP8B 1
3 PRKAG1 BMP8B 1
3 PRKAG2 BMP8B 1
3 PRKAG3 BMP8B 1
3 TGFBR1 BMP8B 1
3 TGFBR2 BMP8B 1
3 WFIKKN1 BMP8B 1
3 WFIKKN2 BMP8B 1
3 MAPK11 BMPR1A 1
3 MAPK11 BMPR1B 1
3 FOXL1 BMPR2 1
3 MAPK11 BMPR2 1
3 WDR75 BMS1 1
3 MAPK11 BNIP2 1
3 RELA BNIP3 1
3 SH3RF1 BNIP3 1
3 SH3RF1 BNIP3L 1
3 MAPK11 BOC 1
3 NTN3 BOC 1
3 SMO BOC 1
3 VDAC1 BOK 1
3 WDR75 BOP1 1
3 LBP BPI 1
3 KSR2 BRAF 1
3 KSR2 BRAP 1
3 CDC20 BRCA1 1
3 KRT14 BRCA1 1
3 MYC BRCA1 1
3 RELA BRCA2 1
3 MYC BRD4 1
3 RELA BRD4 1
3 DPF1 BRD7 1
3 MYC BRD8 1
3 RELA BRMS1 1
3 FOXE1 BTAF1 1
3 NACA BTF3 1
3 RPL24 BTF3 1
3 FCER1A BTK 1
3 TWF1 BTK 1
3 CDC20 BTRC 1
3 REL BTRC 1
3 RELA BTRC 1
3 RNF213 BTRC 1
3 TNIP2 BTRC 1
3 CDC20 BUB1 1
3 CDC20 BUB1B 1
3 CDC20 BUB3 1
3 CPSF1 BUD31 1
3 CAV1 BVES 1
3 CAV2 BVES 1
3 CAV3 BVES 1
3 NDRG4 BVES 1
3 TJP1 BVES 1
3 VAMP2 BVES 1
3 VAMP3 BVES 1
3 RPS18 BYSL 1
3 WDR75 C1D 1
3 RELA C1QB 1
3 HIST1H4G C1QBP 1
3 REL C1QBP 1
3 C4BPB C2 1
3 MASP1 C2 1
3 MST1 C2 1
3 GNAI1 C3 1
3 GNAI1 C3AR1 1
3 C4BPB C4A 1
3 MASP1 C4A 1
3 C4BPB C4BPA 1
3 LBP C4BPA 1
3 RELA C4BPA 1
3 CFI C4BPB 1
3 NFIC C4BPB 1
3 PRDM1 C4BPB 1
3 PROS1 C4BPB 1
3 C9 C5 1
3 GNAI1 C5 1
3 GNAI1 C5AR1 1
3 C9 C6 1
3 C9 C7 1
3 C9 C8A 1
3 C9 C8B 1
3 C9 C8G 1
3 CD59 C9 1
3 CLU C9 1
3 VTN C9 1
3 GNAI1 CACNA1A 1
3 RASGRF2 CACNA1A 1
3 GNAI1 CACNA1B 1
3 RASGRF2 CACNA1B 1
3 CACNA2D1 CACNA1C 1
3 CACNG1 CACNA1C 1
3 CAMK2A CACNA1C 1
3 GNAI1 CACNA1C 1
3 KCNMB2 CACNA1C 1
3 RASGRF2 CACNA1C 1
3 CACNA2D1 CACNA1D 1
3 CACNG1 CACNA1D 1
3 CAMK2A CACNA1D 1
3 GNAI1 CACNA1D 1
3 KCNMB2 CACNA1D 1
3 RASGRF2 CACNA1D 1
3 RASGRF2 CACNA1E 1
3 CACNA2D1 CACNA1F 1
3 CACNG1 CACNA1F 1
3 CAMK2A CACNA1F 1
3 GNAI1 CACNA1F 1
3 KCNMB2 CACNA1F 1
3 RASGRF2 CACNA1F 1
3 RASGRF2 CACNA1G 1
3 CALM3 CACNA1H 1
3 CALML3 CACNA1H 1
3 CALML4 CACNA1H 1
3 CALML5 CACNA1H 1
3 CALML6 CACNA1H 1
3 CAV3 CACNA1H 1
3 ESR2 CACNA1H 1
3 GRIN1 CACNA1H 1
3 GRIN2A CACNA1H 1
3 GRIN2B CACNA1H 1
3 GRIN2C CACNA1H 1
3 GRIN2D CACNA1H 1
3 KCND2 CACNA1H 1
3 KCNK2 CACNA1H 1
3 NCAM1 CACNA1H 1
3 NOS1 CACNA1H 1
3 RASGRF1 CACNA1H 1
3 RASGRF2 CACNA1H 1
3 RASGRP1 CACNA1H 1
3 RASGRP2 CACNA1H 1
3 RASGRP3 CACNA1H 1
3 RASGRP4 CACNA1H 1
3 TRPC1 CACNA1H 1
3 TRPC4 CACNA1H 1
3 TRPC5 CACNA1H 1
3 RASGRF2 CACNA1I 1
3 CACNA2D1 CACNA1S 1
3 CACNG1 CACNA1S 1
3 CAMK2A CACNA1S 1
3 GNAI1 CACNA1S 1
3 KCNMB2 CACNA1S 1
3 RASGRF2 CACNA1S 1
3 CACNA2D2 CACNA2D1 1
3 CACNA2D3 CACNA2D1 1
3 CACNA2D4 CACNA2D1 1
3 CACNB1 CACNA2D1 1
3 CACNB2 CACNA2D1 1
3 CACNB3 CACNA2D1 1
3 CACNB4 CACNA2D1 1
3 CACNG1 CACNA2D1 1
3 CACNG2 CACNA2D1 1
3 CACNG3 CACNA2D1 1
3 CACNG4 CACNA2D1 1
3 CACNG5 CACNA2D1 1
3 CACNG6 CACNA2D1 1
3 CACNG7 CACNA2D1 1
3 CACNG8 CACNA2D1 1
3 CAMK2A CACNA2D1 1
3 CAMK2B CACNA2D1 1
3 CAMK2D CACNA2D1 1
3 CAMK2G CACNA2D1 1
3 OXTR CACNA2D1 1
3 PPP1CA CACNA2D1 1
3 PPP1CB CACNA2D1 1
3 PPP1CC CACNA2D1 1
3 PPP2CA CACNA2D1 1
3 PPP2CB CACNA2D1 1
3 PPP2R1A CACNA2D1 1
3 PPP2R1B CACNA2D1 1
3 PPP2R2A CACNA2D1 1
3 PPP2R2B CACNA2D1 1
3 PPP2R2C CACNA2D1 1
3 PPP2R2D CACNA2D1 1
3 PPP2R3A CACNA2D1 1
3 PPP2R3B CACNA2D1 1
3 PPP2R3C CACNA2D1 1
3 PPP2R5A CACNA2D1 1
3 PPP2R5B CACNA2D1 1
3 PPP2R5C CACNA2D1 1
3 PPP2R5D CACNA2D1 1
3 PPP2R5E CACNA2D1 1
3 PRKACA CACNA2D1 1
3 PRKACB CACNA2D1 1
3 PRKACG CACNA2D1 1
3 PRNP CACNA2D1 1
3 RASGRF1 CACNA2D1 1
3 RASGRF2 CACNA2D1 1
3 RASGRP1 CACNA2D1 1
3 RASGRP2 CACNA2D1 1
3 RASGRP3 CACNA2D1 1
3 RASGRP4 CACNA2D1 1
3 CACNG1 CACNA2D2 1
3 CAMK2A CACNA2D2 1
3 RASGRF2 CACNA2D2 1
3 CACNG1 CACNA2D3 1
3 CAMK2A CACNA2D3 1
3 RASGRF2 CACNA2D3 1
3 CACNG1 CACNA2D4 1
3 CAMK2A CACNA2D4 1
3 RASGRF2 CACNA2D4 1
3 CACNG1 CACNB1 1
3 CAMK2A CACNB1 1
3 RASGRF2 CACNB1 1
3 CACNG1 CACNB2 1
3 CAMK2A CACNB2 1
3 RASGRF2 CACNB2 1
3 CACNG1 CACNB3 1
3 CAMK2A CACNB3 1
3 RASGRF2 CACNB3 1
3 CACNG1 CACNB4 1
3 CAMK2A CACNB4 1
3 RASGRF2 CACNB4 1
3 CACNG2 CACNG1 1
3 CACNG3 CACNG1 1
3 CACNG4 CACNG1 1
3 CACNG5 CACNG1 1
3 CACNG6 CACNG1 1
3 CACNG7 CACNG1 1
3 CACNG8 CACNG1 1
3 CAMK2A CACNG1 1
3 CAMK2B CACNG1 1
3 CAMK2D CACNG1 1
3 CAMK2G CACNG1 1
3 OXTR CACNG1 1
3 PPP1CA CACNG1 1
3 PPP1CB CACNG1 1
3 PPP1CC CACNG1 1
3 PPP2CA CACNG1 1
3 PPP2CB CACNG1 1
3 PPP2R1A CACNG1 1
3 PPP2R1B CACNG1 1
3 PPP2R2A CACNG1 1
3 PPP2R2B CACNG1 1
3 PPP2R2C CACNG1 1
3 PPP2R2D CACNG1 1
3 PPP2R3A CACNG1 1
3 PPP2R3B CACNG1 1
3 PPP2R3C CACNG1 1
3 PPP2R5A CACNG1 1
3 PPP2R5B CACNG1 1
3 PPP2R5C CACNG1 1
3 PPP2R5D CACNG1 1
3 PPP2R5E CACNG1 1
3 PRKACA CACNG1 1
3 PRKACB CACNG1 1
3 PRKACG CACNG1 1
3 RASGRF1 CACNG1 1
3 RASGRF2 CACNG1 1
3 RASGRP1 CACNG1 1
3 RASGRP2 CACNG1 1
3 RASGRP3 CACNG1 1
3 RASGRP4 CACNG1 1
3 CAMK2A CACNG2 1
3 RASGRF2 CACNG2 1
3 CAMK2A CACNG3 1
3 RASGRF2 CACNG3 1
3 CAMK2A CACNG4 1
3 RASGRF2 CACNG4 1
3 CAMK2A CACNG5 1
3 RASGRF2 CACNG5 1
3 CAMK2A CACNG6 1
3 RASGRF2 CACNG6 1
3 CAMK2A CACNG7 1
3 RASGRF2 CACNG7 1
3 CAMK2A CACNG8 1
3 RASGRF2 CACNG8 1
3 TFAP2A CALB2 1
3 TPM2 CALD1 1
3 CAMK2A CALM3 1
3 CNGA4 CALM3 1
3 NOS2 CALM3 1
3 PPP3R2 CALM3 1
3 RASGRF2 CALM3 1
3 TTN CALM3 1
3 CAMK2A CALML3 1
3 CNGA4 CALML3 1
3 NOS2 CALML3 1
3 PPP3R2 CALML3 1
3 RASGRF2 CALML3 1
3 CAMK2A CALML4 1
3 CNGA4 CALML4 1
3 NOS2 CALML4 1
3 PPP3R2 CALML4 1
3 RASGRF2 CALML4 1
3 CAMK2A CALML5 1
3 CNGA4 CALML5 1
3 NOS2 CALML5 1
3 PPP3R2 CALML5 1
3 RASGRF2 CALML5 1
3 CAMK2A CALML6 1
3 CNGA4 CALML6 1
3 NOS2 CALML6 1
3 PPP3R2 CALML6 1
3 RASGRF2 CALML6 1
3 CAMK2B CAMK2A 1
3 CAMK2D CAMK2A 1
3 CAMK2G CAMK2A 1
3 CDC25C CAMK2A 1
3 CDK5R1 CAMK2A 1
3 CREB1 CAMK2A 1
3 CREB3 CAMK2A 1
3 CREB3L1 CAMK2A 1
3 CREB3L2 CAMK2A 1
3 CREB3L3 CAMK2A 1
3 CREB3L4 CAMK2A 1
3 CREB5 CAMK2A 1
3 CREBBP CAMK2A 1
3 CYBB CAMK2A 1
3 DAPK2 CAMK2A 1
3 DLG1 CAMK2A 1
3 DLG2 CAMK2A 1
3 DLG3 CAMK2A 1
3 DLG4 CAMK2A 1
3 EGFR CAMK2A 1
3 EP300 CAMK2A 1
3 EPB41L1 CAMK2A 1
3 ERBB4 CAMK2A 1
3 ETS1 CAMK2A 1
3 FBXO43 CAMK2A 1
3 FGF11 CAMK2A 1
3 FGF12 CAMK2A 1
3 FGF13 CAMK2A 1
3 FGF14 CAMK2A 1
3 FLNA CAMK2A 1
3 FLNB CAMK2A 1
3 FLNC CAMK2A 1
3 FOXO1 CAMK2A 1
3 GRIA1 CAMK2A 1
3 GRIA2 CAMK2A 1
3 GRIA3 CAMK2A 1
3 GRIA4 CAMK2A 1
3 GRIN1 CAMK2A 1
3 GRIN2A CAMK2A 1
3 GRIN2B CAMK2A 1
3 GRM1 CAMK2A 1
3 GRM5 CAMK2A 1
3 HRAS CAMK2A 1
3 HSF1 CAMK2A 1
3 IFNG CAMK2A 1
3 IFNGR1 CAMK2A 1
3 IFNGR2 CAMK2A 1
3 ITPKA CAMK2A 1
3 ITPR1 CAMK2A 1
3 ITPR2 CAMK2A 1
3 ITPR3 CAMK2A 1
3 JAK1 CAMK2A 1
3 JAK2 CAMK2A 1
3 KRAS CAMK2A 1
3 LRRC7 CAMK2A 1
3 MAP3K7 CAMK2A 1
3 MAPK1 CAMK2A 1
3 MAPK3 CAMK2A 1
3 MDM2 CAMK2A 1
3 MEF2B CAMK2A 1
3 MEF2C CAMK2A 1
3 MEF2D CAMK2A 1
3 MYO6 CAMK2A 1
3 NEFL CAMK2A 1
3 NOS1 CAMK2A 1
3 NOS3 CAMK2A 1
3 NRAS CAMK2A 1
3 NRG1 CAMK2A 1
3 PDE10A CAMK2A 1
3 PDE3A CAMK2A 1
3 PDE3B CAMK2A 1
3 PDE4A CAMK2A 1
3 PDE4B CAMK2A 1
3 PDE4C CAMK2A 1
3 PDE4D CAMK2A 1
3 PIK3C3 CAMK2A 1
3 PLCB1 CAMK2A 1
3 PLCB2 CAMK2A 1
3 PLCB3 CAMK2A 1
3 PLCB4 CAMK2A 1
3 PLCG1 CAMK2A 1
3 PLCG2 CAMK2A 1
3 PLN CAMK2A 1
3 PPID CAMK2A 1
3 PPM1F CAMK2A 1
3 PPP1CA CAMK2A 1
3 PPP1CB CAMK2A 1
3 PPP1CC CAMK2A 1
3 RAF1 CAMK2A 1
3 RANGRF CAMK2A 1
3 RAP1A CAMK2A 1
3 RAP1B CAMK2A 1
3 RASGRF1 CAMK2A 1
3 RASGRF2 CAMK2A 1
3 RIPK3 CAMK2A 1
3 RYR2 CAMK2A 1
3 SCN1B CAMK2A 1
3 SCN4B CAMK2A 1
3 SCN5A CAMK2A 1
3 SCN7A CAMK2A 1
3 SLC25A31 CAMK2A 1
3 SLC25A4 CAMK2A 1
3 SLC25A5 CAMK2A 1
3 SLC25A6 CAMK2A 1
3 SLC6A3 CAMK2A 1
3 SLN CAMK2A 1
3 SMAD2 CAMK2A 1
3 SQSTM1 CAMK2A 1
3 SRC CAMK2A 1
3 SRI CAMK2A 1
3 STAT1 CAMK2A 1
3 SYNGAP1 CAMK2A 1
3 TGFBR1 CAMK2A 1
3 TGFBR2 CAMK2A 1
3 TRPV1 CAMK2A 1
3 VDAC1 CAMK2A 1
3 VDAC2 CAMK2A 1
3 VDAC3 CAMK2A 1
3 YWHAZ CAMK2A 1
3 RASGRF2 CAMK2B 1
3 VDAC1 CAMK2B 1
3 VDAC1 CAMK2D 1
3 VDAC1 CAMK2G 1
3 PRTN3 CAMP 1
3 RELA CAMP 1
3 LMAN1 CANX 1
3 HTT CAPN12 1
3 TTN CAPN3 1
3 GALNT2 CAPZA1 1
3 TWF1 CAPZA1 1
3 GALNT2 CAPZA2 1
3 TWF1 CAPZA2 1
3 GALNT2 CAPZA3 1
3 TWF1 CAPZA3 1
3 GALNT2 CAPZB 1
3 TWF1 CAPZB 1
3 MYC CARD8 1
3 MAPK11 CARD9 1
3 RELA CARD9 1
3 MAPK11 CARM1 1
3 RELA CARM1 1
3 CPSF1 CASC3 1
3 RPL24 CASC3 1
3 RPL3 CASC3 1
3 RPS18 CASC3 1
3 UPF2 CASC3 1
3 KIF17 CASK 1
3 LIN7A CASK 1
3 NLGN1 CASK 1
3 PPFIA2 CASK 1
3 RELA CASP1 1
3 PLEKHG5 CASP10 1
3 PRSS3 CASP14 1
3 DCC CASP3 1
3 GAS2 CASP3 1
3 KRT18 CASP3 1
3 OCLN CASP3 1
3 PLEKHG5 CASP3 1
3 VDAC1 CASP4 1
3 KRT18 CASP6 1
3 GAS2 CASP7 1
3 RELA CASP8 1
3 DCC CASP9 1
3 CYSLTR1 CASR 1
3 CYSLTR2 CASR 1
3 FYN CASR 1
3 GNA11 CASR 1
3 GNA14 CASR 1
3 GNA15 CASR 1
3 GNAI1 CASR 1
3 GNAI2 CASR 1
3 GNAI3 CASR 1
3 GNAQ CASR 1
3 GNAT3 CASR 1
3 GNB1 CASR 1
3 GNG2 CASR 1
3 GPSM1 CASR 1
3 GPSM3 CASR 1
3 PLCB1 CASR 1
3 PLCB2 CASR 1
3 PLCB3 CASR 1
3 PLCB4 CASR 1
3 PRKCB CASR 1
3 PRKCG CASR 1
3 TMED2 CASR 1
3 CATSPER4 CATSPER1 1
3 CATSPERB CATSPER4 1
3 CATSPERG CATSPER4 1
3 COL16A1 CAV1 1
3 GJA3 CAV1 1
3 ID1 CAV1 1
3 LAMC1 CAV1 1
3 NOS2 CAV1 1
3 PLIN1 CAV1 1
3 ID1 CBFA2T2 1
3 ID1 CBFA2T3 1
3 FCER1A CBL 1
3 IL2RB CBL 1
3 KRT18 CBL 1
3 MYC CBL 1
3 PTK2B CBL 1
3 FCER1A CBLB 1
3 VDAC1 CBR1 1
3 MAPK11 CBX2 1
3 MAPK11 CBX4 1
3 MYC CBX5 1
3 MAPK11 CBX6 1
3 MAPK11 CBX8 1
3 CPSF1 CCAR1 1
3 HOXA1 CCDC120 1
3 CCKAR CCK 1
3 CCKBR CCK 1
3 CYSLTR1 CCK 1
3 CYSLTR2 CCK 1
3 GNA11 CCK 1
3 GNA14 CCK 1
3 GNA15 CCK 1
3 GNAQ CCK 1
3 GNB1 CCK 1
3 GNG2 CCK 1
3 OXTR CCK 1
3 GNAI1 CCL1 1
3 REL CCL1 1
3 RELA CCL1 1
3 CCL2 CCL11 1
3 CCR1 CCL11 1
3 CCR10 CCL11 1
3 CCR2 CCL11 1
3 CCR3 CCL11 1
3 CCR4 CCL11 1
3 CCR5 CCL11 1
3 CCR6 CCL11 1
3 CCR7 CCL11 1
3 CCR8 CCL11 1
3 CCR9 CCL11 1
3 CCRL2 CCL11 1
3 CDK4 CCL11 1
3 CEBPB CCL11 1
3 CHRM1 CCL11 1
3 CX3CR1 CCL11 1
3 CXCL10 CCL11 1
3 CXCR1 CCL11 1
3 CXCR2 CCL11 1
3 CXCR3 CCL11 1
3 CXCR4 CCL11 1
3 CXCR5 CCL11 1
3 CXCR6 CCL11 1
3 DPP4 CCL11 1
3 FPR1 CCL11 1
3 GALR2 CCL11 1
3 GNAI2 CCL11 1
3 GNAQ CCL11 1
3 GNAS CCL11 1
3 GNB1 CCL11 1
