nodeID	nodeLabel	DNA_methylation_logFC	DNA_methylation_P.Value	GRN_logFC	GRN_P.Value	GRN_eigenvalue	GRN_Page_Rank	GRN_size	GRN_nes	GRN_pval	fPPI_Mutations_of_interest_vs_Group_control_diff	fPPI_Mutations_of_interest_vs_Group_control_p.val	Metabo_mean.diff	Metabo_pvalue	eigen_pchic
255	frag_104628	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
256	frag_104630	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
257	frag_104632	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
258	frag_104633	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
259	frag_104634	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
260	frag_104637	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
261	frag_104639	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
262	frag_104641	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
263	frag_104720	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
264	frag_105539	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.88879998070857e-18
265	frag_105540	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.34862787124199e-18
266	frag_105541	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.15428230701961e-18
267	frag_105543	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.69009721514385e-18
268	frag_105544	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.7807406708479e-18
269	frag_105556	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.17380120528674e-18
270	frag_105557	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	4.42021080180109e-18
271	frag_105564	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.54750471233991e-18
272	frag_105567	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.43448024081269e-18
273	frag_105575	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.95462335055149e-18
274	frag_105576	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.70878609748981e-18
275	frag_105577	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.31981255065745e-18
276	frag_105631	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.74720102764658e-18
277	frag_105677	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.23759585927959e-18
278	frag_105679	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	4.5513106862171e-18
279	frag_105681	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.40605031397657e-18
280	frag_105682	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.81262764446874e-18
281	frag_105686	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.09741344835206e-18
282	frag_105689	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.7742137183732e-18
283	frag_105690	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.70202263081498e-18
284	frag_105691	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.79911489723951e-18
285	frag_105692	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.86797232475072e-18
286	frag_105694	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.90267400852807e-18
287	frag_105695	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.13529374953366e-18
288	frag_105696	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.68011973063932e-18
289	frag_105697	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.02880098866386e-18
290	frag_105698	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.70503508174212e-18
291	frag_105702	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.03413846031415e-18
292	frag_105703	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.59523928205517e-18
293	frag_105704	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.3461088891102e-18
294	frag_105706	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.21213134151675e-18
295	frag_105709	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.75017730386614e-18
296	frag_105712	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.19593484690579e-18
297	frag_105714	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.0369854856724e-18
298	frag_105716	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.97777245010398e-18
299	frag_105718	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.84347298661816e-18
300	frag_105720	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.63946904287414e-18
301	frag_105721	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.51534822438691e-18
302	frag_105722	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.40904229402157e-18
303	frag_105723	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.18680121775996e-18
304	frag_105724	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.43445693425369e-18
305	frag_105725	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.39996737340242e-18
306	frag_105726	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.00320533667712e-18
307	frag_105727	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.88951224726552e-18
308	frag_105728	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.88486044309916e-18
309	frag_105729	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.78406119559121e-18
310	frag_105730	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.2999935187072e-18
311	frag_105731	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.79906169803953e-18
312	frag_105982	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.15502024433188e-08
313	frag_105983	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.15502024456549e-08
314	frag_105984	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.15502024449023e-08
315	frag_105985	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.15502024453712e-08
316	frag_106179	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.15502024446972e-08
317	frag_106180	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.15502024443863e-08
318	frag_106181	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.15502024453749e-08
319	frag_106183	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.155020244394e-08
320	frag_106184	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.15502024446187e-08
321	frag_106185	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.15502024452792e-08
322	frag_106189	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.1550202445264e-08
323	frag_106190	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.15502024446182e-08
324	frag_106191	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.15502024449593e-08
325	frag_106192	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.15502024447338e-08
326	frag_106193	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.15502024450798e-08
327	frag_106194	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.15502024441857e-08
328	frag_106216	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.15502024457683e-08
329	frag_106217	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.15502024454697e-08
330	frag_106218	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.15502024459204e-08
331	frag_106219	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.1550202444421e-08
332	frag_106220	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.15502024444472e-08
333	frag_106221	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.15502024451566e-08
334	frag_106222	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.1550202445648e-08
335	frag_106223	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.15502024449912e-08
336	frag_106224	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.15502024448689e-08
337	frag_106225	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.15502024455609e-08
338	frag_106226	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.15502024448702e-08
339	frag_106228	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.1550202444076e-08
340	frag_106229	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.15502024450136e-08
341	frag_106230	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.15502024458118e-08
342	frag_106231	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.15502024447043e-08
343	frag_106232	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.15502024446646e-08
344	frag_106234	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.15502024448036e-08
345	frag_106235	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.15502024454889e-08
346	frag_106236	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.15502024438093e-08
347	frag_106237	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.15502024446213e-08
348	frag_106238	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.15502024444767e-08
349	frag_106239	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.15502024443534e-08
350	frag_106240	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.15502024460104e-08
351	frag_106241	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.15502024446088e-08
352	frag_106242	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.15502024446923e-08
353	frag_106243	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.15502024445443e-08
354	frag_106244	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.15502024447945e-08
355	frag_106245	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.1550202445308e-08
356	frag_106246	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.15502024442511e-08
357	frag_106247	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.15502024454992e-08
358	frag_106248	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.15502024454582e-08
359	frag_106249	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.15502024447985e-08
360	frag_106255	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.15502024448221e-08
361	frag_106257	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.15502024450142e-08
362	frag_106258	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.155020244418e-08
363	frag_106259	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.15502024447985e-08
364	frag_106262	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.15502024447327e-08
365	frag_106264	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.15502024451259e-08
366	frag_106265	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.155020244526e-08
367	frag_106266	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.15502024460779e-08
368	frag_106270	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.15502024446502e-08
369	frag_106271	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.1550202445614e-08
370	frag_106273	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.15502024453146e-08
371	frag_106275	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.1550202444569e-08
372	frag_106276	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.15502024459099e-08
373	frag_106281	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.15502024450154e-08
374	frag_106283	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.15502024459985e-08
375	frag_106285	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.15502024453269e-08
376	frag_106286	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.15502024449061e-08
377	frag_106287	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.15502024457392e-08
378	frag_106289	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.15502024453517e-08
379	frag_106290	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.15502024454182e-08
380	frag_106291	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.15502024443324e-08
381	frag_106296	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.15502024442131e-08
382	frag_106297	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.15502024435307e-08
383	frag_106304	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.15502024445418e-08
384	frag_106305	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.1550202444509e-08
385	frag_106306	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.15502024453233e-08
386	frag_106314	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.15502024444023e-08
387	frag_106317	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.15502024436184e-08
388	frag_106318	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.15502024449599e-08
389	frag_106319	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.15502024450742e-08
390	frag_106320	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.15502024452227e-08
391	frag_106322	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.15502024457991e-08
392	frag_106323	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.15502024447725e-08
393	frag_106330	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.15502024450925e-08
394	frag_106331	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.15502024448254e-08
395	frag_106337	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.15502024451001e-08
396	frag_106339	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.15502024441175e-08
397	frag_106340	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.15502024444016e-08
399	frag_107528	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000501768217257329
400	frag_108084	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	4.09185116852502e-09
401	frag_108087	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	4.09185116840793e-09
402	frag_108688	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.22391213770517e-19
403	frag_108825	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	4.09185116810790e-09
404	frag_108826	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	4.09185116823195e-09
405	frag_108827	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	4.09185116801372e-09
406	frag_108832	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	4.09185116791478e-09
407	frag_108845	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	4.09185116777857e-09
408	frag_108867	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	4.09185116821688e-09
409	frag_108870	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	4.09185116792830e-09
410	frag_108874	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	4.09185116782729e-09
411	frag_108876	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	4.09185116818387e-09
412	frag_108880	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	4.09185116779181e-09
413	frag_108881	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	4.09185116765379e-09
414	frag_108882	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	4.09185116801093e-09
415	frag_108883	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	4.09185116767749e-09
416	frag_108884	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	4.09185116833721e-09
417	frag_108887	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	4.09185116832369e-09
422	frag_1183	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.66060984301661e-18
423	frag_118314	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.37437723102514e-18
424	frag_1188	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.00763238137583e-18
426	frag_120264	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.16740100006978e-18
427	frag_120265	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.18480570793064e-18
428	frag_120266	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.92286204710624e-18
429	frag_120267	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.69357958272063e-18
430	frag_120268	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	9.61780041383889e-19
431	frag_120325	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.49435638661229e-19
432	frag_120326	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.78043216483187e-18
433	frag_120330	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.07257789110359e-18
434	frag_120331	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.27311373939721e-18
435	frag_120332	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.26983446114573e-18
436	frag_120333	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.10685471022191e-18
437	frag_120334	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	9.11688430504409e-19
438	frag_120336	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	4.01871701176093e-19
439	frag_120337	-0.291291693935221	2.11480160700928e-07	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.21246567075414e-18
440	frag_120338	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.03092226927515e-18
441	frag_120339	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	9.52219811627701e-19
442	frag_120341	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.0381548378144e-18
443	frag_120342	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	8.33151893482546e-19
444	frag_120343	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.95421191198859e-18
445	frag_120345	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.46316543380572e-18
446	frag_120352	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.60057805266033e-18
447	frag_120353	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	7.56322691714416e-19
448	frag_120354	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	9.79028432182394e-19
449	frag_120363	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.20914436686895e-18
450	frag_120364	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	9.71318327649345e-19
451	frag_120365	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	6.2678689993947e-19
452	frag_120366	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.44750372967873e-18
453	frag_120369	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.21540339469358e-18
454	frag_120370	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.30981149529682e-18
455	frag_120371	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.80365930370985e-18
456	frag_120372	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.48962516903145e-18
457	frag_120373	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.00895209236457e-18
458	frag_120374	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.52861618758882e-18
459	frag_120375	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.19553733309969e-18
460	frag_120376	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.89732601822678e-18
461	frag_120377	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.54302417605307e-18
462	frag_120378	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.3689746613875e-18
463	frag_120380	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	7.01595655047858e-19
464	frag_120382	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.00781224533204e-18
465	frag_120385	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.15672499185855e-18
466	frag_120386	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	6.41101567517696e-19
467	frag_120391	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	6.63976049014743e-19
468	frag_120393	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.12124418475394e-18
469	frag_120402	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.02778791992335e-18
470	frag_120404	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	7.48237128269083e-19
471	frag_120405	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.0455440187451e-18
472	frag_120408	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.03966849600272e-18
473	frag_120410	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.30063635660864e-18
474	frag_120411	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.27458252881191e-18
475	frag_120412	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.57051697534673e-18
476	frag_120414	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	8.10995959372882e-19
477	frag_120415	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.11802958886962e-18
478	frag_120416	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	4.37902022944757e-21
479	frag_120417	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.89191903612359e-18
480	frag_120419	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	6.94469932597094e-19
481	frag_121369	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.39612708994054e-18
482	frag_121729	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
483	frag_1219	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.91405639246364e-18
484	frag_1220	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	4.60514164870104e-18
485	frag_1221	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.51023129312132e-18
486	frag_123128	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	4.70466065238842e-19
487	frag_123130	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.08596184087954e-18
488	frag_123192	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	6.36907356164622e-19
489	frag_123193	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.03037179355882e-18
490	frag_1236	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.34732382130691e-18
491	frag_1238	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.52767007869351e-18
492	frag_1239	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	4.04826173741888e-18
493	frag_1240	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.66173958988824e-18
494	frag_1241	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.4736283382426e-18
495	frag_1242	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.9421912931546e-18
