gene	2292873_REL	2410163_REL	2297941_REL	974025_REL	2463247_REL	2260671_REL	2297625_REL	1825001_REL	2430935_REL	2264225_REL	2620771_BL	2430935_BL	2295595_BL	2264225_BL	1794247_BL	2296723_BL	2502699_BL
ABHD6	1.3798922569567	1.21113916709997	-0.149465019193112	-0.067568178845694	1.01952144526987	1.27181786699798	0.742070885822618	2.12250094830185	2.25491514844749	1.11110271806167	0.830042259679648	1.67025226574763	1.72688317218205	1.36860580488547	0.944400176284675	2.07007981612161	0.872683647334982
ABHD8	2.43666567965147	2.91735089360557	2.86744602073841	0.91270954518055	2.32320669278183	1.72484392475617	2.79963727671309	2.49973018996686	1.80875987883192	3.23293655500171	2.75882887697522	1.94605615753918	2.64379322449163	2.65147565882132	1.17934594388068	2.73318263285805	1.78961037180809
ABI1	6.68739722056027	6.59211967873857	7.25311695571542	7.70034922043232	6.48748423645022	6.69015389015936	6.80703473067392	7.00554678665747	6.87251628846832	6.75412117856491	7.13359488819685	6.89110462999687	6.75080777957974	6.70848413516096	7.6217573931468	6.80857921597123	6.3441424221008
ABI2	1.69911827910115	3.02511473641504	4.97746740119441	2.60622560289391	1.67484167368163	1.63187540776131	2.83913294788841	3.30275000713124	3.40239881911005	2.02335822978252	2.41795932432676	2.61773285298298	3.38910069464979	3.5219087689894	2.48196485871756	3.55794241569677	2.81304713485385
ABI3BP	2.59894292218932	2.35637016784522	0.341122358834172	0.814988134446362	1.97199282755116	3.81646236883606	2.30263561328167	5.35321429191314	4.89748853520206	0.688398829038675	0.874846558377258	5.25727905076278	1.92236811159259	1.36288257021748	3.05237787502383	-0.089446044137661	1.37028817936315
ABI3	-0.198506861514558	0.983444001782398	-0.040585530417582	-0.398921689464068	-1.27836325711498	0.468028922779219	1.2758407747114	0.736595258420363	0.037513929233996	-0.775733264506188	0.434628622960882	-0.622108410272085	2.20081773468768	-0.868427654991547	-0.900363459883258	0.39610126849379	0.138128994053185
ABL1	6.47375649744583	5.71642523286629	6.72481814830482	5.35740587852239	5.57197342573025	5.17375884549932	6.27036197691811	5.73859238353279	5.84082209689935	6.07585383236706	7.10977793691118	5.02008318579822	6.48009766334121	6.47790224027882	5.56626187476679	5.88407918136793	6.21759133689224
ABL2	4.46545247618755	4.71719077206125	5.39795081715081	4.51731421569894	4.01514819582546	4.16907272752401	5.11658495656957	4.85511684661527	4.86025883199177	4.35570719560302	5.33316931496615	3.68428192953631	4.66268174467203	4.57697081561471	4.92817610592308	4.82395979084172	5.13325214511895
ABLIM1	5.70328874391076	4.73561250690452	6.97738377464147	1.93867240278517	4.26531167579541	4.5633732379508	5.73238549010443	5.52130419314574	6.37536072951786	4.80451378322589	5.4708730466429	5.28648790324015	6.39997671562294	6.21230326906173	5.66091578387535	5.74416499089116	4.90035800235964
ABLIM2	-2.95789406577422	-0.758083955593131	-2.87903193328933	-6.45391375717135	-3.73268357244102	-1.2932152266938	-0.603754286430902	-0.464946692204347	0.846467663562622	-3.11682314363127	-5.88141597721117	-1.03414493511596	-2.33939582822729	-3.35237180919444	0.036832278835863	-3.37198151282437	-4.27289566235914
ABLIM3	-0.348291114565025	0.193313845287541	-3.93771247699263	-1.69542463978388	-2.92800374114869	3.35276954499233	-1.9689107949207	1.49234068970132	2.26615834755048	-1.86316027040485	0.06867717541023	4.27696820611885	0.391717434881026	0.4056932443946	0.838546629070989	2.83806961586334	-3.17596382868279
ABO	5.26333316700327	4.09481495975713	5.00947478575572	-0.013759283736644	0.657968927275473	-0.994793390646877	4.94769442266148	3.3052511587168	3.09502577528179	-1.07591806165333	5.3879067545671	1.97368364622712	3.38645249881963	2.51621859249664	1.82556787895889	3.95878458550262	3.20467908906468
ABP1	-4.18335481358795	6.15435314174505	-5.06275905490668	-6.45391375717135	-0.892571999200925	1.66637927760924	-0.603754286430902	-2.81268167266118	-3.0871681878416	2.19345752017744	-7.44261015154673	2.48963322660666	-2.83697861495158	-1.6311637123021	2.12476161042942	3.35277437211584	-0.967779306526561
ABRA	6.69271482185948	6.90666667488872	7.095415510829	7.15485082259162	6.41786643537698	7.27133340738949	6.4934266036074	7.80549660973219	7.10447849394871	7.28190311040738	7.13163470638399	7.02298122434448	6.09965504682085	6.90981915236139	7.37564277405209	6.88206287734966	5.96862360612072
ABR	-3.02839833821681	0.771260595110248	-2.54564880224906	-1.76484368217817	-0.528802878337315	-1.32675499040405	-0.04087936388933	-1.84005482049853	-0.410241967393743	-0.069211900787871	-2.61918070075415	-2.8299103328286	-1.43241102752141	-1.87985789919968	0.330327042201173	-1.26647527603459	-1.92229228579644
ABT1	3.73819953604404	3.35402422142625	3.92279389441734	1.81030332445005	3.54361635042982	3.10959696314828	3.46951606615151	4.06176328218762	3.5492204833608	3.14619644848952	3.89935530156141	3.28003903263507	3.46385720176651	3.24223474466636	2.6540942073711	3.69246363209616	3.09156478911404
ABTB1	5.86821997284949	5.43950324718375	5.40398377383228	5.86202359461591	6.82658958662721	8.30176697971652	7.09922244088388	5.73812965683863	7.14817862823307	7.01656538480032	6.16420755939161	8.08582391621719	5.55991030843992	7.30880395296537	6.37592100595848	6.36173216179759	5.39075476076698
ABTB2	4.93661077449971	1.50258892015408	4.97422725739382	2.32645131796881	2.79543726947345	4.49242642173785	1.26621394841571	3.58389755131942	2.3912370291675	3.95107143638661	2.21337623459904	1.80963398302731	-1.09981352342322	3.36326733859548	2.64155856705395	2.23281938468747	1.72422553437683
ACAA1	5.30917312410027	5.68295979468272	5.36162686034698	5.03946485489535	6.47204777762661	6.77671855570584	6.05908101424463	5.75423743093948	6.1983734898086	5.93500895073823	6.08824056618243	6.19962872359603	5.78822650799997	5.92877740396065	5.3550426349067	5.61359148104041	5.36252099869386
ACAA2	4.22050080419233	5.04719481855637	5.14915701581572	3.90992100654355	5.28396677761613	4.52921496209484	5.40348819581568	5.5293495427776	4.57999015531949	4.71967347376934	2.57283198965519	4.68544717999312	5.3819042643955	4.10705222228914	4.16028279419506	5.02467403499676	4.73847888358006
ACACA	7.4896624951704	6.95843000371354	8.16435466881066	5.85932261668359	6.84291876226586	6.32812705759904	6.79724998722457	6.43277050690827	6.9687024018042	7.42031797087693	7.64680154556356	5.44250933505614	6.71352463623073	7.15833576337786	5.66440537687378	7.05176367096386	7.10337676778134
ACACB	6.22122509230784	5.97447990021866	4.32416957301025	4.97338917859254	5.09357503870499	5.4230162057606	5.97163695663182	4.64903522311519	5.90905452804264	5.57817719301155	4.04369227851973	4.802405578393	5.37122887529716	5.65732060994796	4.5514089837879	4.45265255646146	4.90773930482006
ACAD10	5.30805587591777	5.0998118841178	5.26682296996582	4.38735594988735	5.0888202485304	5.0121260136308	5.52804159872588	4.51284180239292	5.13678509359749	4.82191709593092	5.81089097713343	4.39320385207833	4.59662423641055	5.06951719498398	4.50545269546575	4.78572840596876	4.81717204134073
ACAD11	4.48496228331148	3.90169098089867	4.76265543251003	5.02314703655685	4.4856924353337	3.89039014696839	4.85239324723	3.55476434219741	4.81759198961447	3.98327462024162	5.24972732712783	3.71598088718631	4.24847728806703	4.3095517181308	4.11905544295447	3.85353378115561	3.96839814025381
ACAD8	5.2773300744238	4.74352278347648	4.82453741192768	3.38413898967585	4.99980709947232	4.80561169987809	5.09737222076382	5.4001824760545	5.3752424741793	4.90783608408379	4.5690622210227	4.80689231769971	4.81421590229589	5.02491136611788	3.90499443148954	5.16371598596051	4.32373639069144
ACAD9	6.59294655556164	6.70782399249215	6.90038144467478	5.92984434309373	6.66188419048576	6.26708163382457	6.69769734118187	6.31391306490165	6.21659892647607	7.07333888277259	6.211917049044	5.40537417693025	6.17025061077756	6.16025261977581	6.11394346977973	6.31665363908078	6.21209830478137
ACADL	-4.18335481358795	-5.90918324119693	-7.2964816817843	-2.48829335659492	-7.64204964357904	-4.27297460054073	-7.42035028295097	-7.5462078188045	-7.46933214868287	-7.49214258632128	-7.44261015154673	-7.94476479104274	-7.51640380130784	-7.4048477747528	-7.70204511140621	-7.52664253553674	-4.27289566235914
ACADM	6.74871553671998	6.55404837998167	7.03540577386444	7.43723002235585	6.68510640770352	5.88134241384997	6.46346362161398	6.12438351288582	5.96330911511082	6.96035772276089	6.49304488294961	5.07106468245424	7.10383560381599	6.64003675621112	6.76112878864542	6.74715619836948	6.37355495982465
ACADSB	5.24266471706864	5.27670002907259	5.49308558181142	1.36671523729195	5.06964281413379	4.18997612982657	4.55663803024816	4.46666502179031	4.55804994226174	5.08108319675188	4.82623257334412	4.06429550457714	5.02384443646451	5.0947704014088	2.12925805378728	4.72112321629378	4.84050077369277
ACADS	3.75731738256748	3.46711762249289	3.93839629131345	3.55143671519357	3.5488192789177	3.39581815492978	4.45807955669652	4.18774864732513	4.12059232527151	3.79187125885193	3.70337792738914	3.44702545376755	4.37676610249956	3.69474453010834	3.68442609974974	4.19433701156557	3.56072327045352
ACADVL	9.08206369834516	9.18633669783035	9.10079187640123	8.83574544179031	9.20101406515299	8.85603222841298	9.16759479853819	8.81615083354441	8.39184876956231	9.24246940874066	9.05985399254188	8.22673197938587	8.90268981812519	9.13929670558373	8.5013777272016	8.93728865142374	8.5682633374716
ACAN	-0.188380270100602	0.207461240516576	0.674967560446637	-7.91108081863627	-2.12217967238479	-0.617421112274193	-0.83285564187104	0.267751095323566	0.764271809003433	-2.08942463205898	-5.14925140204113	-1.40906360961101	0.112895964210376	-5.24617389395845	0.391497965178105	-1.18946376018103	-1.30315414998853
ACAP1	7.76607040600015	7.24206711825662	8.19320772507261	6.88224792745293	7.54281828576111	7.36096051069363	7.77886956500255	8.12668883273279	7.84509579293355	7.73900702828213	7.90741843598616	7.15804943331774	6.94620792769709	8.0580494616165	7.2842224755935	7.73652042164065	6.52780367914984
ACAP2	7.05642655021504	6.87030919470445	7.50514508776936	8.30099631044755	6.85993754910904	7.20393361971919	6.94532340561751	6.84463676271854	7.06304381917064	7.15507332131128	7.09506005074133	7.34374285827915	6.59351250666388	7.06646881962455	8.06922693387565	7.30542280774684	6.45157484730836
ACAP3	5.15912850358075	5.13261804438752	5.41677037723839	3.42270351867271	4.60454944160015	4.33242241917428	4.81119651841436	6.00599128608349	4.77493720834938	5.41439734438503	5.33075914039291	4.46714787477556	5.08637046337705	5.70447003823434	3.52806292379093	5.08016007758908	4.63280693718997
ACAT1	5.23938637771019	5.82879615348749	4.97314559032281	5.63282623149945	5.98377504722314	4.90332369013017	4.8715670161922	4.95565859955101	5.25812212461236	5.12008802059079	3.31846005543369	3.66322701243402	5.65209086818903	4.32508796907959	4.97514147951072	5.50120230810549	5.30691876772979
ACAT2	4.5724259017551	3.64136802225695	5.07648010284498	2.67664988356553	4.38940580182636	3.89221343957943	3.87621214835561	4.27964499164882	4.39520240771518	5.10762066877612	3.36631435979228	3.06998819011308	4.05526632755201	4.86455739813212	3.15957162420548	3.79314540995071	3.54915144395495
ACBD3	4.96750866310118	5.56978733031698	5.04851056010493	5.22042733580107	4.58695391512151	4.83434666841762	4.97528364043339	5.85839380961521	4.84846369049181	4.81733072871962	5.00868153862194	4.64807006129852	5.22251719998419	4.92163588610241	4.64308570868761	4.76410987755594	4.95509270407504
ACBD4	4.26032486509344	3.50053579338793	4.10665271895458	2.84919584329472	3.73683543252444	3.03233578726256	4.22016474686273	4.39097657845445	3.80573241836384	3.29729601126055	4.08049988029907	2.90520735620511	3.78463714609761	4.25883471542085	2.5672850739117	3.82249392694387	3.35014163597241
ACBD5	6.09308004794737	5.7210552181971	6.1430284998941	6.55477839137141	5.47645867262689	5.96233104937804	6.146782367645	6.4827918963156	6.23244904217181	6.26512006941853	6.03815382470938	5.95592945573656	5.64213466286048	6.04323778083062	6.01627728585051	5.53102020398452	5.62339199039489
ACBD6	5.21813157130733	5.31803517609244	6.07028716631709	4.80207182863252	4.82998946293	4.66391873724375	5.44301118209167	5.02026259803915	5.17903610158275	5.35796979202159	5.49762042356626	4.17949866788165	5.50298086740416	5.26476363454468	4.42909958865013	5.16371598596051	5.52787550308315
ACBD7	-1.08175406167435	-0.902540900991701	0.341122358834172	-0.811327273791341	-1.67134908679454	-3.34213312373518	-0.331116383082698	-1.38817963347029	-1.83913401990934	-1.57896394469779	-1.21115388724675	-2.05905199059275	-0.334243574506886	-1.77518242645556	-2.57199580197117	-0.51339776106381	-1.2216008508255
ACCN1	-6.37221705982815	-7.54012797333598	-7.2964816817843	-7.91108081863627	-7.64204964357904	-4.56152818877501	-6.16983996732126	-7.5462078188045	-7.46933214868287	-7.49214258632128	-7.44261015154673	-7.94476479104274	-7.51640380130784	-7.4048477747528	-7.70204511140621	-2.70303780901274	-7.7661025943389
ACCN2	-6.37221705982815	-2.04698322772275	-3.49303637801277	1.59859798556028	-4.91733301137021	-1.2604375125817	-0.792055624709045	-1.75421845349442	-3.88085241737969	-2.51353727658473	-2.95327398210301	-5.92355303208952	-1.76778781101341	-2.18053943718929	-3.13650499015912	-4.29317159458189	-2.37233468196038
ACCN3	1.50684976155062	0.907484854181175	0.314038879762349	2.4426387858489	0.804367272248472	1.18523586649668	1.26137633837743	1.57757450158768	1.34056207140293	3.26322866924528	2.58366893079013	1.02002972896909	0.762320542490201	2.85476897631992	1.44042373752046	1.96871842590273	2.00397943444732
ACCN4	-2.54228198106979	0.27618915842209	-2.54564880224906	-1.99571885140244	-0.969829788297787	-2.98006320972808	-1.47344985651585	-3.20975475159159	-2.47466122537019	-1.71407541814133	-1.41178099875287	-0.861478840829955	1.78434109962281	-2.396514098923	-1.71637563122292	-2.93481229694396	-0.780922286543619
ACCN5	-7.39693600760326	-7.54012797333598	-7.2964816817843	-7.91108081863627	-5.71409554936782	-7.69013122978035	-3.17772309608106	-7.5462078188045	-7.46933214868287	-6.00887074291263	-7.44261015154673	-5.11319315831409	-7.51640380130784	-7.4048477747528	-7.70204511140621	-7.52664253553674	-7.7661025943389
ACCSL	3.90236411343612	4.76281143014794	4.92752584195467	2.16551359631089	4.52758091090756	5.47321256580801	5.77776765204099	3.29270181232405	4.75578862075296	5.78022129838694	6.16353055693627	3.09536134672521	4.45720440881478	6.77652386131836	3.72658003014994	3.24765005568937	3.98674381497722
ACCS	-4.54746150683201	-7.54012797333598	-7.2964816817843	-6.45391375717135	-7.64204964357904	-1.80518960616368	-6.16983996732126	-1.32492797000223	-2.37814544772879	-7.49214258632128	-7.44261015154673	-2.49093633733253	-7.51640380130784	-2.84886137013442	-1.09640233107057	-3.0663455094702	-5.93214365699728
ACD	3.86820477788971	4.05722701050855	4.60119909637041	4.77824742032211	4.29141305475052	3.96764749737651	4.26737545976309	4.71823731225548	4.42058097794083	4.69599563666698	4.39388866352956	3.64615900132993	4.26443030174988	4.37782927886947	5.37742260921809	4.16072054927222	4.07310932366026
ACE2	2.22187766990532	1.15384683852708	3.90588764722292	0.107740516684069	2.48031940303059	0.668578419116653	2.05958189429595	2.41426211906238	2.89227339634813	1.54013413172374	2.56465052663261	1.225506416498	2.34963130474643	5.72608668112039	2.38000448707313	3.56212424078981	0.298772784404974
ACER1	-4.77100746356662	-7.54012797333598	-7.2964816817843	-0.559268141505218	-2.03656762361483	-3.34213312373518	-4.43917742641718	-7.5462078188045	-5.03324589104033	-3.3909643261258	-7.44261015154673	-5.92355303208952	-5.34080964335467	-3.07876110229222	-1.13902220793118	-3.21108494993475	-5.93214365699728
ACER2	-4.77100746356662	-3.56926491334405	-7.2964816817843	-7.91108081863627	-4.40701866416019	-4.56152818877501	-3.28686335165488	-7.5462078188045	-2.37814544772879	-3.72971457613359	-7.44261015154673	-7.94476479104274	-7.51640380130784	-3.51146909164277	-7.70204511140621	-7.52664253553674	-5.93214365699728
ACER3	1.25558791875442	0.958566021050402	0.505760900732981	-1.23512613070216	0.989223596812593	1.5648685454472	0.371990437878255	1.21219349993772	1.2752881214039	0.808295197457434	0.229121445546427	1.94605615753918	0.532512605498554	1.46257987650538	-0.864160919079471	0.647688226856947	0.504505120098018
ACE	3.41775828467736	3.91360540404543	3.9625784367375	4.3333613898105	3.37420304022838	3.80779471046359	3.10925872676269	3.37833776424025	3.88809089036023	3.95942115789317	3.75462437049723	3.97712220604346	2.51393529694913	3.65548752523941	3.89049953345819	3.99841365238191	3.04082402492076
ACHE	0.310058340486096	3.94349633898826	-7.2964816817843	-1.11694743951527	1.24140481664471	2.03978434343681	1.20202324718572	-1.09646997031877	0.263767195378721	-3.11682314363127	-4.66588705542283	0.165494750338572	4.27162376332232	-0.533510230227524	1.27983368981553	2.04240901617722	4.13247199377974
ACIN1	8.28774597979694	8.09813178723762	8.26893014885168	8.37134365815277	7.98192746189175	7.99713445705372	8.05287513347372	8.49524054687265	8.07345103063671	8.22038546293995	8.40181870173205	7.67511667663464	8.12033712206833	8.23506188741176	8.25138258331629	8.01756477905754	7.87728150290679
