Regulator	Target	MI	pvalue
ELK1	CLPP	0.6755869574594848	3.6387448609787043E-10
ETS1	MT1E	0.6922702197749374	0.0
ETS1	MT1F	0.7321629489245922	0.0
KAT2A	SNORA49	0.6292516175860923	7.115492800746637E-5
STAT5A	MYO6	0.6958652250192832	3.6387448609787043E-10
SRF	WDR48	0.6098979024534263	7.115492800746637E-5
CBX3	UBE3C	0.6778371517367257	0.018184724233354377
ARID3A	TSFM	0.6913561777085638	0.0
ETS1	MSX2	0.6998844566091731	0.0
FOXM1	LIN9	0.638095768095115	0.0011875589665533148
CHD7	GALNT12	0.6609847375784773	7.115492800746637E-5
E2F4	ISCA1P1	0.6591647557401441	0.0011875589665533148
MYBL2	TTC17	0.6906415750880585	0.0
MYBL2	TTC24	0.59144160421288	0.0011875589665533148
POLR3A	RAD54L2	0.630260295151719	2.0267808875651383E-7
MYBL2	INPP4A	0.6959339239424271	0.0
KDM5B	SEPT12	0.6210766834862346	3.938213563037252E-6
TAF1	UMODL1	0.5965137576823433	9.824611124642502E-9
ATF2	EBAG9	0.6654300362327569	2.0267808875651383E-7
ETS1	PRDM10	0.7091545454216576	0.0
SMARCB1	PAAF1	0.6666164987546118	3.938213563037252E-6
CHD2	KLC2	0.6723023165575828	2.0267808875651383E-7
BCLAF1	MAP1LC3B2	0.6264752626999063	0.018184724233354377
KDM4A	C9orf37	0.6421959864528703	0.018184724233354377
ATF2	DIMT1L	0.6493943149395051	0.0
RCOR1	ZBTB8A	0.6357761014936947	0.0
TAF7	PRDM12	0.6463864722106012	0.0011875589665533148
KDM4A	C9orf86	0.6700248895889119	2.0267808875651383E-7
ELF1	ALS2	0.670675718180605	0.018184724233354377
H2AFZ	FEN1	0.6109209572731596	7.115492800746637E-5
UBTF	CENPJ	0.662913420417013	3.938213563037252E-6
ELF1	ALG2	0.671411519336222	0.0
YY1	AKIRIN2	0.6542993787914688	2.0267808875651383E-7
SP1	ZIC1	0.6811660371025874	0.018184724233354377
NFYA	ARRB2	0.6538888997368941	9.824611124642502E-9
CTCFL	LUC7L3	0.6830970540629323	0.0011875589665533148
ELK1	PI4KA	0.5901778746210974	0.0011875589665533148
SMARCC2	ODF2	0.6595698592638514	0.0011875589665533148
CCNT2	DLG1	0.6883630185535952	9.824611124642502E-9
ELK4	FUT4	0.6523645491591943	0.0011875589665533148
ELK1	COQ4	0.6238947215476114	7.115492800746637E-5
E2F6	ST7OT2	0.6157947949621991	0.018184724233354377
TBP	TRAPPC6A	0.6380819404717578	0.018184724233354377
SP1	PVRL3	0.641578537587735	0.0
TAF7	PPARA	0.661924749518575	9.824611124642502E-9
UBTF	CEP57	0.658658706831662	7.115492800746637E-5
TFAP2C	DYNC1I2	0.6380054061272784	0.0011875589665533148
ELF1	RNF144A	0.6150777476168605	0.0011875589665533148
CEBPZ	USP36	0.644531763116624	7.115492800746637E-5
SP2	PHF12	0.6942347314356636	0.0
CEBPZ	USP50	0.6628634157561986	0.0
YY1	WDR13	0.7302451832194032	0.0
HDAC2	ANKRD36BP1	0.660023722658157	0.018184724233354377
GTF3C2	C2orf88	0.6845149138354323	3.938213563037252E-6
GATA1	CCDC37	0.6074320933485196	0.018184724233354377
GTF3C2	C2orf69	0.6368522669798273	0.0
GTF3C2	C2orf61	0.6436300906918426	0.0011875589665533148
KDM1A	MBD3L2	0.6436898066151545	7.115492800746637E-5
KDM1A	RPE65	0.6438703926886613	7.115492800746637E-5
MAZ	TMEM206	0.6929145790347495	0.018184724233354377
RBBP5	CHEK2	0.6644009843716571	0.0
NFYB	NCLN	0.610158779103239	0.018184724233354377
TAF1	SETD3	0.6897315330329081	7.115492800746637E-5
ZNF384	WWC1	0.630832552832474	9.824611124642502E-9
E2F6	RNASEH2C	0.6306338415214883	3.6387448609787043E-10
FLI1	C16orf71	0.6910609204436674	0.0
GTF2F1	C11orf20	0.5837592355387011	7.115492800746637E-5
ARID3A	RBM18	0.5803871650737494	0.018184724233354377
GTF2F1	C11orf31	0.6523471655820272	0.0
ARID3A	RBM27	0.7494222387786146	0.0
MYBL2	CCDC109B	0.6557537255143346	0.0011875589665533148
MAFK	SLC39A4	0.6344757239469225	0.0
ELF1	CSRNP1	0.6467366368963101	7.115492800746637E-5
GTF2B	EXOSC10	0.6173950561590965	0.0011875589665533148
CCNT2	DEDD	0.6415519269420393	0.018184724233354377
BCL11A	EPDR1	0.6890379467354976	0.0
NR2C2	ECH1	0.6360812352620916	7.115492800746637E-5
GTF2F1	C11orf67	0.6121955913035774	3.938213563037252E-6
SP4	FBXO11	0.6437342619170708	0.0
ARID3A	RBM42	0.627923852259352	0.0011875589665533148
ARID3A	RBM43	0.6778743455118614	0.0
SMARCA4	UTRN	0.708613630945901	3.938213563037252E-6
WRNIP1	GTF2IP1	0.6191643464111539	0.018184724233354377
NFYB	NANP	0.654012190198151	0.0011875589665533148
BCLAF1	CD99L2	0.6899613826543898	0.0011875589665533148
NFYB	NASP	0.7026837877429746	0.0
IRF3	VPS36	0.6261043348154083	7.115492800746637E-5
FLI1	TLR1	0.5967136791208465	0.018184724233354377
RBBP5	CDK6	0.6907031113889563	0.0
GABPA	ANKRD9	0.609753519076088	0.0011875589665533148
CEBPD	LOC613037	0.648273289274862	0.0011875589665533148
POLR3A	BYSL	0.6493294428670061	0.0
MEF2C	LRRC28	0.6148929694548438	0.0011875589665533148
MEF2C	LRRC39	0.6679872459986291	0.018184724233354377
IRF3	VPS54	0.641563701070897	0.018184724233354377
KAT2B	DCTN2	0.6568660892518051	0.018184724233354377
NFYA	ZDHHC9	0.6251070909642056	9.824611124642502E-9
ARID3A	EXOC6B	0.7559316147398484	0.0
SP1	CAMK2N1	0.6093104486147046	3.938213563037252E-6
CHD4	RCCD1	0.5952488776210427	0.018184724233354377
KDM1A	RPAP3	0.764320821933926	0.0
KDM1A	IMPA1	0.6923687820888554	0.018184724233354377
GATA1	TOP1	0.6418294555604385	7.115492800746637E-5
NFYB	NBAS	0.6608782537480766	0.018184724233354377
GATA1	TOE1	0.6851455390098442	0.0
MAFK	ATPAF2	0.6325256336971703	9.824611124642502E-9
KAT2B	CBFA2T3	0.6578146346594885	0.018184724233354377
RBBP5	CCT2	0.6642463636269538	0.0
RBBP5	CCT3	0.7038272727871181	3.6387448609787043E-10
RBBP5	CCT4	0.6968942526283337	0.0
RBBP5	CCT7	0.6288474563478917	0.0011875589665533148
UBTF	CECR5	0.6836501357921959	3.938213563037252E-6
GTF3C2	TIGIT	0.6600494629605281	0.0011875589665533148
IRF4	SGCD	0.6429933047239076	0.0
ELK1	BTBD2	0.5896659546580594	7.115492800746637E-5
MAFK	ZNF518A	0.6718758262383544	0.0
GATA1	TNXB	0.7523477591218146	0.0
CHD1	RNASET2	0.647499456301688	3.6387448609787043E-10
RBBP5	BTF3	0.7072138075431643	3.6387448609787043E-10
MXI1	WDR88	0.6073747061803472	0.018184724233354377
H2AFZ	C1orf203	0.6208045027132731	0.0011875589665533148
ARID3A	TJP1	0.6690543023919914	7.115492800746637E-5
KDM5B	PMM1	0.7321289147697302	0.0
KDM5B	C11orf54	0.6308068343926907	0.0
STAT5A	NBR1	0.6416332580549118	0.018184724233354377
KDM5B	C11orf74	0.6702330120510193	0.0
BDP1	RBM43	0.6808107027119118	0.018184724233354377
UBTF	PPARGC1A	0.624687228196521	0.018184724233354377
BDP1	RBM27	0.7433344578999915	0.0
BDP1	RBM28	0.7367968846769315	0.0
ZC3H11A	POLR3A	0.5829561129128419	7.115492800746637E-5
BDP1	RBM17	0.729976440819868	0.0
BDP1	RBM18	0.7189344820412672	0.0
BDP1	RBM12	0.6591421438358297	7.115492800746637E-5
ZC3H11A	POLR1B	0.6593263403650427	0.0
ESRRA	RASSF8	0.6232799922509002	0.0011875589665533148
FLI1	RAB2B	0.6296809851967242	7.115492800746637E-5
KDM4A	COPG	0.655291619206795	0.0
STAT5A	SLC45A2	0.6485657752669471	0.018184724233354377
USF1	STATH	0.6364300128676348	7.115492800746637E-5
KAT2B	ARHGAP5	0.6492873385321603	3.938213563037252E-6
NCOR1	SFRS17A	0.6717487026828228	0.0
HDAC2	C7orf13	0.6560579210264779	0.0
GATA1	TMC8	0.6643479702255258	0.0
SMARCA4	FAM122C	0.6792808069030498	0.0011875589665533148
POLR2A	NLGN3	0.6409395301290669	0.0
IRF4	SELO	0.6827522700142209	0.0011875589665533148
BCLAF1	FAM149B1	0.6444368824928356	2.0267808875651383E-7
WRNIP1	ATAD1	0.684811337722465	0.018184724233354377
TFAP2C	PRMT10	0.7024629307680518	2.0267808875651383E-7
HDAC2	C9orf173	0.6146867945505228	0.0011875589665533148
GTF3C2	ASPSCR1	0.7061717786276629	0.0
ZNF143	RCAN1	0.6878844320148675	0.0
NFYB	MSH2	0.7565561586485181	0.018184724233354377
NFYB	MSH6	0.6629881355389775	7.115492800746637E-5
ARID3A	TLN1	0.6970940345873203	0.0
CHD1	GOLIM4	0.7088658852025512	0.0
HMGN3	LIN7A	0.5851427987280035	0.018184724233354377
KDM4A	MUS81	0.6259087459974285	7.115492800746637E-5
GABPA	RECQL5	0.6081344079233996	0.0011875589665533148
STAT5A	C19orf77	0.5851132129533619	2.0267808875651383E-7
TBL1XR1	ZNF30	0.6454858195280935	7.115492800746637E-5
RCOR1	COL24A1	0.6850562349410634	0.0
CREB1	KBTBD3	0.6611795598722056	2.0267808875651383E-7
MYC	GPC5	0.6412702409849865	3.6387448609787043E-10
ARID3A	TICAM1	0.7005870406315395	0.0
MYBL2	BMPR1A	0.6838795149472607	0.018184724233354377
CHD1	NPLOC4	0.6710517485099865	9.824611124642502E-9
ZBTB7A	ENDOG	0.667442714828811	0.018184724233354377
POLR3A	PSMC5	0.645109236738354	9.824611124642502E-9
EZH2	BRCA2	0.671709053806233	0.018184724233354377
NFYB	MTBP	0.6397715983297579	0.0
KDM1A	SRGAP1	0.6980489920992414	7.115492800746637E-5
BRF1	SAGE1	0.6431399524520374	2.0267808875651383E-7
CEBPD	UNG	0.6094460743440606	2.0267808875651383E-7
PHF8	DFFB	0.6649330527088071	0.0011875589665533148
H2AFZ	BANF1	0.6300468822761991	3.938213563037252E-6
BCLAF1	LTBP3	0.6045633955348068	3.938213563037252E-6
ZNF143	CCDC140	0.6492905554484629	0.018184724233354377
ZNF274	CNOT2	0.6250879617061409	0.0011875589665533148
ZNF274	CNOT3	0.6718405322661156	0.0
CEBPZ	CNOT2	0.6741978489090584	3.938213563037252E-6
CEBPZ	CNOT8	0.6570213266578722	0.0
KDM4A	MUTYH	0.6495831365970415	0.018184724233354377
CHD1	AIFM1	0.6853317862314019	0.018184724233354377
KAT2A	TSPAN3	0.7672378734637373	0.0
ARID3A	TNS1	0.6537877540672338	0.0
POU5F1	TTC16	0.6876052947461536	0.0
TBL1XR1	LYRM2	0.6154557098369103	3.6387448609787043E-10
NCOR1	SRP68	0.6814024076331188	0.018184724233354377
ZNF384	CBLN1	0.6534375108725927	7.115492800746637E-5
ARID3A	KHNYN	0.6836860746279624	7.115492800746637E-5
CBX3	UBAC1	0.6062942115075105	0.018184724233354377
SMARCC2	CLEC4E	0.6566704064067537	0.0
PHF8	DEXI	0.6538339921436034	0.0011875589665533148
NFYA	TOM1L2	0.6137060275301409	2.0267808875651383E-7
CHD2	CCNT2	0.6473196306855193	2.0267808875651383E-7
RCOR1	ANKRD56	0.5970323152024389	3.938213563037252E-6
CCNT2	DND1	0.6777182810657648	7.115492800746637E-5
ELF1	ATG5	0.6427526109950146	0.0011875589665533148
BCL3	SBSN	0.6524152129010276	0.0
XRCC4	NLRC5	0.57919891710989	0.018184724233354377
POLR3A	DDX19B	0.6269418904055235	2.0267808875651383E-7
STAT5A	NEFL	0.6950246192552056	0.0011875589665533148
STAT5A	NEFM	0.7435572695951298	0.0
UBTF	HECTD1	0.6679362300607159	0.0
ELK4	SMYD1	0.6605197806162871	3.938213563037252E-6
CEBPZ	SLC7A7	0.6225149260600816	7.115492800746637E-5
ETS1	MCCC1	0.6889877031884487	0.0
SP2	HERPUD2	0.6759514070464913	2.0267808875651383E-7
SREBF1	PTPN12	0.6143859257183164	0.0011875589665533148
BRF1	MYH7	0.6614925713174294	0.0
SP4	BTBD10	0.6056204700976006	0.018184724233354377
BRF1	MYH3	0.6568053486341395	0.0
PHF8	DHX8	0.5885715975061877	0.018184724233354377
GATA1	TGM6	0.7119325724957358	0.0
ARID3A	TPPP	0.6253689770051155	2.0267808875651383E-7
GATA1	TGFA	0.6655073275740055	0.0
SMARCA4	ADNP2	0.6630830242691225	3.938213563037252E-6
NCOR1	SRRM1	0.641655768721847	2.0267808875651383E-7
NCOR1	SRRM3	0.6645033846359837	3.938213563037252E-6
SUZ12	TRPT1	0.6888521894502343	0.0011875589665533148
STAT5A	NCR1	0.6918592216843694	0.0
ATF1	TXNL4B	0.6342617734456137	7.115492800746637E-5
KDM1A	FLJ22536	0.6847857682101959	2.0267808875651383E-7
BDP1	SMARCAD1	0.7148600597464402	0.0
GTF3C2	RAD52	0.6446464678194983	0.0
STAT5A	LEF1	0.7116357323810599	0.0
FOXM1	ARHGAP12	0.6710777114714962	0.0
ARID3A	TBR1	0.6183957411611196	0.0
XRCC4	NANP	0.6043163704089207	7.115492800746637E-5
ARID3A	TBK1	0.657572817835477	0.018184724233354377
BRCA1	WHSC2	0.6747933783596037	3.6387448609787043E-10
FOXM1	APOBEC3C	0.6601663411176926	3.6387448609787043E-10
ZC3H11A	ZNF268	0.6459194222770369	0.0
MXI1	ANAPC16	0.6178913810349174	0.0011875589665533148
HDAC2	PEX3	0.7028735248453598	0.0011875589665533148
USF2	FBXL19	0.6546966606759572	3.6387448609787043E-10
FOXM1	TTLL12	0.8138076338657947	0.0
NFYB	OSBP	0.6590817066013908	0.018184724233354377
ZC3H11A	ZNF329	0.6250964649824707	3.938213563037252E-6
ZC3H11A	ZNF324	0.6627327048319233	0.018184724233354377
GTF3C2	RADIL	0.7078995281357956	0.0
MYBL2	DLG3	0.7325828283746311	0.0
XRCC4	CCNE2	0.7477226113203586	0.0
POLR3A	CIB3	0.6596342142673932	0.018184724233354377
SMARCA4	FAM13B	0.609136212658886	7.115492800746637E-5
HDAC2	PECI	0.6757453240860496	0.0011875589665533148
CHD2	MALL	0.7139174848319072	0.0
ARID3A	TAF7	0.7768727251780614	7.115492800746637E-5
CEBPD	SHC1	0.6316694018415592	7.115492800746637E-5
CHD4	PI4K2A	0.6241176304396853	0.0
SRF	UBA3	0.6885856726915858	0.0011875589665533148
POLR3A	CHD4	0.6632269097829445	2.0267808875651383E-7
CHD2	MBD6	0.6868804734116715	0.0
ZC3H11A	ZNF439	0.6847182232255686	0.0
ZC3H11A	ZNF419	0.6761980627953009	0.018184724233354377
KDM1A	RNASET2	0.7292293682400842	0.0011875589665533148
ZC3H11A	ZNF429	0.5939290024812193	0.0011875589665533148
ZC3H11A	ZNF425	0.6425452643174455	0.0
CCNT2	RANBP6	0.6368994301747724	0.018184724233354377
SMARCC2	MPHOSPH9	0.6974746837075254	2.0267808875651383E-7
TBL1XR1	HDAC10	0.6566291442921501	0.018184724233354377
MYBL2	PDZD4	0.7681767393067718	0.0
GTF3C2	RAB41	0.6668117993945156	3.938213563037252E-6
NFE2	FBXO38	0.5674656358938424	0.018184724233354377
GTF3C2	RAB38	0.6361419338385069	0.018184724233354377
GABPA	C5orf56	0.661505509945909	0.0
GABPA	C5orf52	0.7034658104335975	0.018184724233354377
SMARCC2	N4BP2L1	0.6751386414884943	0.0
HDAC2	PI16	0.6341795257517101	0.0011875589665533148
CTCFL	TRYX3	0.7072811228079336	0.0
ZC3H11A	ZNF133	0.5909633385273868	0.0011875589665533148
TCF7L2	UHRF2	0.6560864589716474	9.824611124642502E-9
ZC3H11A	ZNF107	0.6210777542750913	0.0011875589665533148
SMARCC2	CCDC77	0.6837627345673601	3.938213563037252E-6
SUZ12	PARP2	0.6927540853316033	9.824611124642502E-9
E2F6	RBBP5	0.7186702062128475	3.938213563037252E-6
GATA2	PHYHD1	0.6645981016477973	0.018184724233354377
POLR2A	POGZ	0.6400939879302702	0.018184724233354377
BRCA1	UBE2V1	0.7077019203979441	0.0011875589665533148
BCL11A	PIGM	0.6317279075158566	0.0011875589665533148
HDAC2	PHF7	0.6965583875549181	3.6387448609787043E-10
HDAC2	PHF6	0.6811566329983859	7.115492800746637E-5
CEBPZ	C10orf40	0.627205664475264	0.0
TAF1	WIF1	0.6774603533373815	9.824611124642502E-9
GATA1	PHF20	0.6516994566899644	0.0011875589665533148
PHF8	FBF1	0.6743161701719868	0.018184724233354377
SIRT6	ZNF30	0.617646621417886	7.115492800746637E-5
CCNT2	GABPA	0.6301048351983961	7.115492800746637E-5
ZC3H11A	ZNF184	0.6301005484435418	9.824611124642502E-9
ZC3H11A	ZNF185	0.6260123680811366	3.938213563037252E-6
ZC3H11A	ZNF187	0.6241897649000459	0.0
SMARCC2	CCDC63	0.643830403164813	2.0267808875651383E-7
SMARCB1	DPF2	0.6304827940882104	3.938213563037252E-6
ZC3H11A	ZNF167	0.6674694294923765	0.0
ZNF274	HACE1	0.6583042071337615	0.018184724233354377
ZC3H11A	ZNF134	0.6151309578076578	0.018184724233354377
ZC3H11A	ZNF135	0.641119165955217	0.0
SMARCC2	CCDC41	0.6257975337661537	0.0
SMARCC2	CCDC45	0.6909918391488435	0.0
HMGN3	MAPK8IP1	0.6870136771967509	0.0
IRF4	TOB2	0.5946700778458806	0.0
NFYA	HSPA14	0.6215602950222668	7.115492800746637E-5
ZC3H11A	ZNF232	0.6881464270152915	0.0
ZC3H11A	ZNF208	0.6780316316777579	0.0
XRCC4	UHRF1	0.6564119291077625	7.115492800746637E-5
STAT5A	LAT2	0.7283353993952468	0.0
STAT5A	LAX1	0.6774407814673894	0.0
STAT5A	LIM2	0.6475154896286572	2.0267808875651383E-7
KDM5B	LDOC1L	0.5954931809530999	0.0011875589665533148
RAD21	KIAA0922	0.6455848079591456	0.018184724233354377
ARID3A	TFPT	0.662150062970989	0.0
TRIM28	POLK	0.6519355458070029	0.0
TRIM28	POLB	0.6511898782151051	0.018184724233354377
TRIM28	POC5	0.6818083747223803	9.824611124642502E-9
KAT2A	SDCCAG8	0.6902393176963854	0.0
CEBPD	MET	0.6295861769129008	0.0011875589665533148
ATF2	NCBP2	0.6781364568785813	0.0011875589665533148
HDAC2	PIN4	0.7096691982515237	9.824611124642502E-9
ETS1	LDLR	0.6411080091473893	0.0
KDM5B	NKRF	0.6593318275914939	0.018184724233354377
CEBPD	C22orf25	0.6177755998032202	0.018184724233354377
HMGN3	SCRT1	0.6646003250928959	0.018184724233354377
USF2	FBXO25	0.6294369711664607	0.018184724233354377
CEBPZ	HAUS3	0.609726278881657	0.0011875589665533148
KDM1A	MTHFD2	0.6423666629768955	0.018184724233354377
RXRA	PQLC2	0.5951258748948839	3.6387448609787043E-10
TAF1	UBE2L3	0.6066701065510212	0.018184724233354377
GTF3C2	TIMM9	0.6321869572476382	0.018184724233354377
ETS1	LEF1	0.715477370266132	0.0
CEBPD	SIP1	0.6437655815086525	7.115492800746637E-5
NFE2	CATSPER3	0.6425368333772419	0.0
GABPA	MRPS5	0.6582058872863358	3.938213563037252E-6
ZNF274	UTS2D	0.7772308770820321	0.0
ATF1	RFC2	0.6081778844073894	7.115492800746637E-5
CHD1	POU2F1	0.6063185085680137	0.0011875589665533148
STAT5A	LGR6	0.6678542531926721	0.0
HDAC2	PLD1	0.6854501764409269	0.0
STAT5A	TAF10	0.6590977131907123	0.0011875589665533148
ZNF143	C17orf80	0.6687377288772498	3.6387448609787043E-10
ETS1	LAT2	0.6932900641145404	0.0
SMARCA4	FAM65C	0.6342264530649476	0.0011875589665533148
UBTF	ENPP4	0.6134821014476032	3.938213563037252E-6
ARID3A	THBD	0.6933199634212909	3.6387448609787043E-10
RBBP5	CTPS	0.7428912694255886	0.0
HMGN3	TTLL10	0.6588782695060517	0.018184724233354377
ETS1	TCEAL3	0.7777336977269901	0.0
HDAC2	PKP4	0.7497932481379426	0.018184724233354377
TAF1	CAPN11	0.6822090221763376	0.0011875589665533148
SAP30	TAF4	0.5774148341739496	0.018184724233354377
BDP1	LRRC8D	0.7123604287377968	7.115492800746637E-5
CBX8	GNA15	0.642987826578342	7.115492800746637E-5
BDP1	C11orf57	0.7250934553276875	0.0
ZNF274	AGAP7	0.6106011523960897	0.018184724233354377
BDP1	LRRC14	0.6542693487266421	3.938213563037252E-6
MAFF	MOBKL2A	0.6399228393663632	0.018184724233354377
KAT2B	C3orf63	0.645266910006069	0.018184724233354377
THAP1	PPRC1	0.5917844943999628	0.0011875589665533148
MYC	LOC653566	0.586894317876426	0.018184724233354377
SUZ12	PSPN	0.6851294637512689	3.938213563037252E-6
RBBP5	SCML4	0.6892409694186858	0.0011875589665533148
IRF3	FBXL12	0.6035540016794718	0.018184724233354377
E2F6	RBM33	0.6549103157817391	0.0
FLI1	TAP1	0.6857248809800204	3.938213563037252E-6
ZC3H11A	NDUFS2	0.6086936582047758	0.018184724233354377
CHD4	UQCR11	0.6505632392606812	0.0
RBBP5	METTL11A	0.6836501008508702	0.0
SUZ12	PALB2	0.6498368063542469	3.6387448609787043E-10
MYBL2	PEG10	0.5960303314786888	0.018184724233354377
NFYB	ALDH18A1	0.6314859888207925	7.115492800746637E-5
CEBPZ	SMC1A	0.6397209699346474	2.0267808875651383E-7
GATA3	RHBDF1	0.6231179503201023	7.115492800746637E-5
CEBPD	GRN	0.6337565766706703	0.0
ZC3H11A	TGFB2	0.7274638103156466	0.0011875589665533148
POU2F2	CD5L	0.6121301000571918	7.115492800746637E-5
BCL11A	PTMS	0.6464212086752903	0.0
SMARCC1	KLF10	0.650358590533375	9.824611124642502E-9
ZNF143	CLDN16	0.6522801622590861	0.0011875589665533148
NFYB	ADNP2	0.6634119286360581	2.0267808875651383E-7
SUZ12	PTER	0.6369101091108649	0.018184724233354377
SMARCC2	OPA1	0.6262698384188078	9.824611124642502E-9
ELK4	CRTC3	0.7021455428981015	0.0
ETS1	LIM2	0.7567344594926849	0.018184724233354377
SMARCC2	DDX51	0.6851114442959968	9.824611124642502E-9
SMARCC2	DDX53	0.6035218078190544	0.018184724233354377
SMARCC2	DDX55	0.6340850929955667	7.115492800746637E-5
SMARCC2	DDX56	0.6774878804837706	7.115492800746637E-5
SMARCC2	DDX43	0.7034455388151613	0.0
SMARCC2	DDX31	0.6476830033230361	0.018184724233354377
KDM1A	CCDC112	0.631064619451974	0.018184724233354377
KDM1A	CCDC124	0.6434570337514992	3.938213563037252E-6
SP1	GSDMA	0.6738916474193899	0.0
CBX2	ERGIC1	0.6725309402312519	2.0267808875651383E-7
CEBPB	CXCL17	0.6229542184253405	3.6387448609787043E-10
POLR2A	PFKM	0.6272016408344002	3.938213563037252E-6
SP1	INPP4A	0.6886618781157691	0.0
ELK1	APRT	0.6542617437713514	7.115492800746637E-5
CEBPZ	ATP11C	0.6875599014088445	9.824611124642502E-9
PHF8	EXOG	0.5985235279786703	7.115492800746637E-5
RCOR1	DNM1P35	0.6254677490809739	0.018184724233354377
CHD1	LRRK2	0.658053687778929	9.824611124642502E-9
TBP	CHST15	0.6610672191311083	2.0267808875651383E-7
BCL11A	PRCC	0.6193561097116319	0.0011875589665533148
ZBTB7A	C9orf40	0.6800709974058441	0.0011875589665533148
RBBP5	CHD1	0.6573347049321324	0.0
SMARCB1	MUTYH	0.6355014341689006	3.938213563037252E-6
GTF3C2	MORN1	0.6799617967373743	0.0011875589665533148
SMARCC2	TARS2	0.6675098983216721	0.0011875589665533148
ZBTB33	GNA15	0.6580079633095411	7.115492800746637E-5
MEF2A	SHOX2	0.6147592103127014	9.824611124642502E-9
CHD1	PKD2L1	0.6564489101153741	0.018184724233354377
ZNF384	TMEM165	0.6580129887635889	7.115492800746637E-5
MYBL2	DPP4	0.7238215142931561	0.0
TBP	ARMC7	0.6263480215334789	9.824611124642502E-9
ZC3H11A	ZNF777	0.6604953762282766	3.6387448609787043E-10
ZC3H11A	ZNF784	0.6956746166947202	3.938213563037252E-6
HDAC2	PAK1	0.6258750176648004	0.018184724233354377
ZC3H11A	ZNF789	0.6794905426181603	0.0
GABPA	KDELR1	0.6698319494040099	0.0011875589665533148
GTF3C2	C15orf17	0.7436584720007169	0.0
GTF3C2	C15orf40	0.6262642125153123	0.018184724233354377
GTF3C2	C15orf44	0.6671200223701934	3.938213563037252E-6
GTF3C2	C15orf53	0.6826200280325185	7.115492800746637E-5
GATA3	PTCHD1	0.7530523002398773	7.115492800746637E-5
SMARCC2	OSBP	0.6365912232949036	3.938213563037252E-6
MAX	HCCS	0.6317443685214758	2.0267808875651383E-7
ZC3H11A	ZNF707	0.6364968418789285	9.824611124642502E-9
BRCA1	CPA1	0.6252077918162839	2.0267808875651383E-7
ELK1	ATF6	0.6223970583168966	3.938213563037252E-6
E2F6	BEND5	0.6168682723264335	0.0011875589665533148
HMGN3	MCOLN1	0.6748467399841863	7.115492800746637E-5
MXI1	C14orf48	0.7185353104453241	0.0
ZBTB33	RNF216	0.6626915708898223	9.824611124642502E-9
E2F4	ACHE	0.6121748017214688	0.018184724233354377
XRCC4	NCK2	0.6747004137877801	0.0011875589665533148
NFYA	ARMC6	0.7238781781925735	7.115492800746637E-5
MYBL2	DMWD	0.6312251190289903	3.6387448609787043E-10
GTF2F1	RPAP2	0.6787709080342906	3.938213563037252E-6
TFAP2C	EIF2AK1	0.6103587075835974	0.0
NFYB	ZCRB1	0.6528244886923752	0.0
CCNT2	TTC32	0.6602613040653796	3.6387448609787043E-10
FOXM1	BUB1B	0.8175030274428374	0.0
CEBPZ	TFAP2C	0.6999166591689652	0.0
ELK1	AUP1	0.608134144352779	2.0267808875651383E-7
CCNT2	TTC18	0.7092312305756353	0.018184724233354377
ZNF274	SNAPC2	0.6559558721171896	0.018184724233354377
ZNF274	SNAPC4	0.6617829571052515	0.0
GATA1	C5orf41	0.6614588446387543	0.0
KDM5B	NQO1	0.6175145697824499	0.0
ZC3H11A	ZNF560	0.6179311878582707	0.018184724233354377
ZC3H11A	ZNF561	0.6212233907292015	3.938213563037252E-6
ZC3H11A	ZNF569	0.6284074450391789	2.0267808875651383E-7
ZC3H11A	ZNF548	0.6885191631876959	0.018184724233354377
ZC3H11A	ZNF551	0.6904722580361047	3.6387448609787043E-10
ZC3H11A	ZNF528	0.6126365359612179	2.0267808875651383E-7
KDM1A	RNF24	0.763814511547397	0.0
ELF1	NSFL1C	0.6414446506737834	0.0011875589665533148
CHD2	LYL1	0.6525883826954285	0.0011875589665533148
KDM5A	PCGEM1	0.6419405745636129	2.0267808875651383E-7
CEBPZ	EXOC1	0.6633578465115584	3.6387448609787043E-10
CHD1	PDIK1L	0.6657103467273877	0.0011875589665533148
ZNF274	TEX101	0.6296461032296903	3.6387448609787043E-10
